admin_id_old,admin_id_new,code,rule,provenance
RO-SJ-DO,RO-SJ-DOB,DOB,name,spine
RO-SJ-DR,RO-SJ-DRA,DRA,name,spine
RO-SJ-FD,RO-SJ-FDJ,FDJ,initials,spine
RO-SJ-GA,RO-SJ-A06,A06,sequential,cc0
RO-SJ-GR,RO-SJ-A07,A07,sequential,cc0
RO-SJ-HA,RO-SJ-A08,A08,sequential,cc0
RO-SJ-HC,RO-SJ-HOC,HOC,compound,spine
RO-SJ-HE,RO-SJ-HER,HER,name,spine
RO-SJ-HI,RO-SJ-A09,A09,sequential,cc0
RO-SJ-IL,RO-SJ-A10,A10,sequential,cc0
RO-SJ-IP,RO-SJ-IPP,IPP,name.ends,spine
RO-SJ-JI,RO-SJ-A11,A11,sequential,cc0
RO-SJ-LE,RO-SJ-LET,LET,name,spine
RO-SJ-LO,RO-SJ-A12,A12,sequential,cc0
RO-SJ-MA,RO-SJ-A13,A13,sequential,cc0
RO-SJ-MD,RO-SJ-MDJ,MDJ,initials,spine
RO-SJ-MI,RO-SJ-A14,A14,sequential,cc0
RO-SJ-MR,RO-SJ-MAR,MAR,name,spine
RO-SJ-NA,RO-SJ-NAP,NAP,name,spine
RO-SJ-NU,RO-SJ-A15,A15,sequential,cc0
RO-SJ-PB,RO-SJ-A16,A16,sequential,cc0
RO-SJ-PE,RO-SJ-PER,PER,name,spine
RO-SJ-PL,RO-SJ-A17,A17,sequential,cc0
RO-SJ-RO,RO-SJ-A18,A18,sequential,cc0
RO-SJ-RU,RO-SJ-RUS,RUS,name,spine
RO-SJ-SA,RO-SJ-A19,A19,sequential,cc0
RO-SJ-SG,RO-SJ-SAG,SAG,name,spine
RO-SJ-SL,RO-SJ-SAL,SAL,name,spine
RO-SJ-SM,RO-SJ-A20,A20,sequential,cc0
RO-SJ-SO,RO-SJ-SOO,SOO,compound,spine
RO-SJ-SR,RO-SJ-A21,A21,sequential,cc0
RO-SJ-SS,RO-SJ-A22,A22,sequential,cc0
RO-SJ-SU,RO-SJ-SUR,SUR,name,spine
RO-SJ-VA,RO-SJ-VAR,VAR,name,spine
RO-SJ-VD,RO-SJ-VDJ,VDJ,initials,spine
RO-SJ-ZA,RO-SJ-A23,A23,sequential,cc0
RO-SJ-ZI,RO-SJ-ZIM,ZIM,name,spine
RO-SJ-ZL,RO-SJ-ZAL,ZAL,name,spine
RO-SM-AC,RO-SM-AC,AC,name,cc0
RO-SM-AN,RO-SM-AN,AN,name,cc0
RO-SM-AP,RO-SM-AP,AP,name,cc0
RO-SM-AR,RO-SM-AR,AR,name,cc0
RO-SM-BA,RO-SM-BA,BA,name,cc0
RO-SM-BD,RO-SM-BD,BD,initials,spine
RO-SM-BE,RO-SM-BE,BE,name,cc0
RO-SM-BI,RO-SM-BI,BI,name,cc0
RO-SM-BO,RO-SM-BO,BO,name,cc0
RO-SM-BR,RO-SM-BR,BR,skeleton,cc0
RO-SM-BT,RO-SM-BT,BT,skeleton,cc0
RO-SM-CA,RO-SM-CM,CM,skeleton,cc0
RO-SM-CC,RO-SM-CU,CU,any2,cc0
RO-SM-CE,RO-SM-CH,CH,skeleton,spine
RO-SM-CI,RO-SM-CA,CA,name,cc0
RO-SM-CM,RO-SM-CL,CL,any2,spine
RO-SM-CO,RO-SM-CO,CO,initials,cc0
RO-SM-CP,RO-SM-CP,CP,skeleton,cc0
RO-SM-CR,RO-SM-CR,CR,name,cc0
RO-SM-CT,RO-SM-CE,CE,name,cc0
RO-SM-CU,RO-SM-CS,CS,skeleton,cc0
RO-SM-DO,RO-SM-DO,DO,name,cc0
RO-SM-DR,RO-SM-DR,DR,skeleton,cc0
RO-SM-FO,RO-SM-FO,FO,name,cc0
RO-SM-GM,RO-SM-GM,GM,initials,cc0
RO-SM-HA,RO-SM-HA,HA,name,cc0
RO-SM-HD,RO-SM-HD,HD,initials,spine
RO-SM-HO,RO-SM-HO,HO,name,cc0
RO-SM-LA,RO-SM-LA,LA,name,cc0
RO-SM-LI,RO-SM-LI,LI,name,cc0
RO-SM-MA,RO-SM-MA,MA,initials,cc0
RO-SM-MI,RO-SM-MI,MI,name,cc0
RO-SM-MM,RO-SM-MM,MM,initials,spine
RO-SM-NO,RO-SM-NO,NO,initials,cc0
RO-SM-OD,RO-SM-OD,OD,name,cc0
RO-SM-ON,RO-SM-ON,ON,initials,cc0
RO-SM-PA,RO-SM-PA,PA,name,cc0
RO-SM-PE,RO-SM-PE,PE,name,cc0
RO-SM-PI,RO-SM-PI,PI,name,cc0
RO-SM-PO,RO-SM-PO,PO,name,cc0
RO-SM-PS,RO-SM-PS,PS,skeleton,cc0
RO-SM-SA,RO-SM-SC,SC,skeleton,cc0
RO-SM-SD,RO-SM-SD,SD,initials,spine
RO-SM-SM,RO-SM-SM,SM,initials,cc0
RO-SM-SN,RO-SM-SN,SN,skeleton,cc0
RO-SM-SO,RO-SM-SO,SO,name,cc0
RO-SM-ST,RO-SM-SA,SA,name,cc0
RO-SM-SU,RO-SM-SU,SU,any2,cc0
RO-SM-TA,RO-SM-TA,TA,name,cc0
RO-SM-TE,RO-SM-TE,TE,name,cc0
RO-SM-TI,RO-SM-TI,TI,name,cc0
RO-SM-TM,RO-SM-TM,TM,initials,cc0
RO-SM-TR,RO-SM-TU,TU,name,cc0
RO-SM-TS,RO-SM-TS,TS,skeleton,cc0
RO-SM-TU,RO-SM-TR,TR,skeleton,cc0
RO-SM-UR,RO-SM-UR,UR,name,cc0
RO-SM-VA,RO-SM-VA,VA,name,cc0
RO-SM-VE,RO-SM-VE,VE,name,cc0
RO-SM-VS,RO-SM-VS,VS,initials,cc0
RO-SM-VV,RO-SM-VV,VV,initials,cc0
RO-SV-AD,RO-SV-ADA,ADA,name,cc0
RO-SV-AI,RO-SV-BAI,BAI,name,cc0
RO-SV-AM,RO-SV-VAA,VAA,name.ends,cc0
RO-SV-AR,RO-SV-ARB,ARB,name,cc0
RO-SV-BA,RO-SV-MIL,MIL,name,cc0
RO-SV-BD,RO-SV-BRA,BRA,name.ends,cc0
RO-SV-BE,RO-SV-BRO,BRO,name,cc0
RO-SV-BI,RO-SV-BIL,BIL,name,cc0
RO-SV-BL,RO-SV-BAL,BAL,name,cc0
RO-SV-BN,RO-SV-BAT,BAT,name.ends,spine
RO-SV-BO,RO-SV-BOG,BOG,name,cc0
RO-SV-BR,RO-SV-BRE,BRE,name,cc0
RO-SV-BS,RO-SV-BOS,BOS,name,cc0
RO-SV-BT,RO-SV-BOT,BOT,name,cc0
RO-SV-BU,RO-SV-BUN,BUN,name,cc0
RO-SV-CA,RO-SV-CAJ,CAJ,name,cc0
RO-SV-CF,RO-SV-CAL,CAL,name,cc0
RO-SV-CI,RO-SV-CAR,CAR,name,cc0
RO-SV-CL,RO-SV-COL,COL,compound,cc0
RO-SV-CM,RO-SV-CAM,CAM,compound,cc0
RO-SV-CO,RO-SV-COM,COM,name,cc0
RO-SV-CR,RO-SV-CRU,CRU,name,cc0
RO-SV-DC,RO-SV-DOC,DOC,compound,cc0
RO-SV-DM,RO-SV-DOM,DOM,compound,spine
RO-SV-DN,RO-SV-DOR,DOR,name,cc0
RO-SV-DO,RO-SV-DOL,DOL,name,cc0
RO-SV-DR,RO-SV-DRA,DRA,name,cc0
RO-SV-DU,RO-SV-DUM,DUM,name,cc0
RO-SV-FA,RO-SV-FAL,FAL,name,cc0
RO-SV-FM,RO-SV-FUM,FUM,compound,cc0
RO-SV-FN,RO-SV-FRN,FRN,compound,cc0
RO-SV-FO,RO-SV-FOR,FOR,name,cc0
RO-SV-FR,RO-SV-FRA,FRA,name,cc0
RO-SV-FT,RO-SV-FAN,FAN,name,cc0
RO-SV-FU,RO-SV-FRU,FRU,name,cc0
RO-SV-FV,RO-SV-FRV,FRV,compound,cc0
RO-SV-GA,RO-SV-GAL,GAL,name,cc0
RO-SV-GH,RO-SV-GUH,GUH,compound,cc0
RO-SV-GN,RO-SV-GRI,GRI,name.ends,cc0
RO-SV-GR,RO-SV-GRA,GRA,name,cc0
RO-SV-HD,RO-SV-HDJ,HDJ,initials,cc0
RO-SV-HO,RO-SV-HOR,HOR,name,cc0
RO-SV-IA,RO-SV-IAC,IAC,name,cc0
RO-SV-IL,RO-SV-ILI,ILI,name,cc0
RO-SV-IP,RO-SV-IPO,IPO,name,cc0
RO-SV-IS,RO-SV-IZS,IZS,compound,cc0
RO-SV-LI,RO-SV-LIT,LIT,name,spine
RO-SV-MA,RO-SV-MAL,MAL,name,cc0
RO-SV-MD,RO-SV-MID,MID,compound,cc0
RO-SV-MH,RO-SV-MAH,MAH,compound,spine
RO-SV-MI,RO-SV-MAI,MAI,name.ends,spine
RO-SV-MN,RO-SV-MON,MON,compound,spine
RO-SV-MO,RO-SV-MOL,MOL,name,cc0
RO-SV-MR,RO-SV-MAR,MAR,name,cc0
RO-SV-MS,RO-SV-MOS,MOS,compound,cc0
RO-SV-MZ,RO-SV-MAZ,MAZ,name,spine
RO-SV-NS,RO-SV-NES,NES,compound,spine
RO-SV-OR,RO-SV-BOR,BOR,name,cc0
RO-SV-OS,RO-SV-OST,OST,name,cc0
RO-SV-PA,RO-SV-PAL,PAL,name,cc0
RO-SV-PD,RO-SV-PAD,PAD,compound,cc0
RO-SV-PI,RO-SV-PAT,PAT,name,cc0
RO-SV-PL,RO-SV-PLE,PLE,name,spine
RO-SV-PN,RO-SV-PAN,PAN,name,cc0
RO-SV-PO,RO-SV-POJ,POJ,name,cc0
RO-SV-PR,RO-SV-PRE,PRE,name,cc0
RO-SV-PS,RO-SV-POS,POS,compound,cc0
RO-SV-PT,RO-SV-PDJ,PDJ,initials,cc0
RO-SV-PU,RO-SV-PUT,PUT,name,cc0
RO-SV-RA,RO-SV-RAI,RAI,name.ends,cc0
RO-SV-RD,RO-SV-RAD,RAD,name,cc0
RO-SV-RS,RO-SV-RAS,RAS,name,cc0
RO-SV-SA,RO-SV-SAD,SAD,name,cc0
RO-SV-SC,RO-SV-SCH,SCH,name,cc0
RO-SV-SE,RO-SV-SAL,SAL,name,cc0
RO-SV-SI,RO-SV-SIM,SIM,name,cc0
RO-SV-SL,RO-SV-SLA,SLA,name,cc0
RO-SV-SM,RO-SV-SAM,SAM,compound,cc0
RO-SV-SO,RO-SV-SOL,SOL,name,cc0
RO-SV-SP,RO-SV-STU,STU,name,cc0
RO-SV-SR,RO-SV-SIR,SIR,name,cc0
RO-SV-SS,RO-SV-STI,STI,name.ends,cc0
RO-SV-ST,RO-SV-STR,STR,name,cc0
RO-SV-SU,RO-SV-SUA,SUA,name.ends,spine
RO-SV-SV,RO-SV-SUC,SUC,name,cc0
RO-SV-TO,RO-SV-TOD,TOD,name,cc0
RO-SV-UD,RO-SV-UDE,UDE,name,cc0
RO-SV-UL,RO-SV-ULM,ULM,name,spine
RO-SV-VA,RO-SV-VAL,VAL,any3,cc0
RO-SV-VC,RO-SV-VDS,VDS,initials,cc0
RO-SV-VD,RO-SV-VAD,VAD,compound,cc0
RO-SV-VE,RO-SV-VER,VER,name,cc0
RO-SV-VI,RO-SV-VDJ,VDJ,initials,cc0
RO-SV-VM,RO-SV-VAM,VAM,compound,cc0
RO-SV-VO,RO-SV-VOL,VOL,name,cc0
RO-SV-VT,RO-SV-VMO,VMO,compound.alt,cc0
RO-SV-ZA,RO-SV-ZAM,ZAM,name,cc0
RO-SV-ZV,RO-SV-ZVO,ZVO,name,cc0
RO-TL-BA,RO-TL-BAB,BAB,name,spine
RO-TL-BE,RO-TL-BEI,BEI,name,spine
RO-TL-BI,RO-TL-A00,A00,sequential,cc0
RO-TL-CA,RO-TL-CAR,CAR,name,spine
RO-TL-CD,RO-TL-A01,A01,sequential,cc0
RO-TL-CE,RO-TL-A02,A02,sequential,cc0
RO-TL-CI,RO-TL-CIU,CIU,name,spine
RO-TL-CN,RO-TL-A03,A03,sequential,cc0
RO-TL-CR,RO-TL-A04,A04,sequential,cc0
RO-TL-CS,RO-TL-A05,A05,sequential,cc0
RO-TL-CV,RO-TL-A06,A06,sequential,cc0
RO-TL-DA,RO-TL-A07,A07,sequential,cc0
RO-TL-DO,RO-TL-A08,A08,sequential,cc0
RO-TL-FR,RO-TL-A09,A09,sequential,cc0
RO-TL-GI,RO-TL-A10,A10,sequential,cc0
RO-TL-GR,RO-TL-A11,A11,sequential,cc0
RO-TL-HA,RO-TL-HAM,HAM,name,spine
RO-TL-HO,RO-TL-A12,A12,sequential,cc0
RO-TL-IC,RO-TL-A13,A13,sequential,cc0
RO-TL-IS,RO-TL-ISA,ISA,name,spine
RO-TL-IZ,RO-TL-A14,A14,sequential,cc0
RO-TL-JI,RO-TL-JIJ,JIJ,name,spine
RO-TL-JU,RO-TL-A15,A15,sequential,cc0
RO-TL-LU,RO-TL-A16,A16,sequential,cc0
RO-TL-MA,RO-TL-A17,A17,sequential,cc0
RO-TL-MB,RO-TL-A18,A18,sequential,cc0
RO-TL-MH,RO-TL-A19,A19,sequential,cc0
RO-TL-MK,RO-TL-A20,A20,sequential,cc0
RO-TL-ML,RO-TL-MAL,MAL,name,spine
RO-TL-MU,RO-TL-A21,A21,sequential,cc0
RO-TL-NA,RO-TL-NAL,NAL,name,spine
RO-TL-NI,RO-TL-A22,A22,sequential,cc0
RO-TL-NU,RO-TL-NUF,NUF,name,spine
RO-TL-OS,RO-TL-A23,A23,sequential,cc0
RO-TL-PA,RO-TL-PAR,PAR,name,spine
RO-TL-PE,RO-TL-A24,A24,sequential,cc0
RO-TL-RI,RO-TL-A25,A25,sequential,cc0
RO-TL-SA,RO-TL-A26,A26,sequential,cc0
RO-TL-SC,RO-TL-A27,A27,sequential,cc0
RO-TL-SG,RO-TL-A28,A28,sequential,cc0
RO-TL-SM,RO-TL-A29,A29,sequential,cc0
RO-TL-SO,RO-TL-SOM,SOM,name,spine
RO-TL-ST,RO-TL-A30,A30,sequential,cc0
RO-TL-SU,RO-TL-SUL,SUL,name,spine
RO-TL-TO,RO-TL-A31,A31,sequential,cc0
RO-TL-TR,RO-TL-A32,A32,sequential,cc0
RO-TL-TU,RO-TL-A33,A33,sequential,cc0
RO-TL-VN,RO-TL-A34,A34,sequential,cc0
RO-TM-AN,RO-TM-BA,BA,name,cc0
RO-TM-AR,RO-TM-AR,AR,any2,cc0
RO-TM-BA,RO-TM-BL,BL,skeleton,cc0
RO-TM-BE,RO-TM-BE,BE,name,cc0
RO-TM-BI,RO-TM-BI,BI,name,cc0
RO-TM-BL,RO-TM-BO,BO,name,cc0
RO-TM-BM,RO-TM-BM,BM,initials,spine
RO-TM-BN,RO-TM-BN,BN,skeleton,cc0
RO-TM-BO,RO-TM-BG,BG,skeleton,cc0
RO-TM-BR,RO-TM-BR,BR,name,cc0
RO-TM-BT,RO-TM-BT,BT,skeleton,cc0
RO-TM-BU,RO-TM-BU,BU,name,cc0
RO-TM-BV,RO-TM-BV,BV,initials,cc0
RO-TM-CA,RO-TM-CA,CA,name,cc0
RO-TM-CE,RO-TM-CE,CE,name,cc0
RO-TM-CI,RO-TM-CI,CI,name,cc0
RO-TM-CM,RO-TM-CM,CM,initials,cc0
RO-TM-CN,RO-TM-CN,CN,skeleton,cc0
RO-TM-CO,RO-TM-CL,CL,any2,spine
RO-TM-CR,RO-TM-CR,CR,name,cc0
RO-TM-CS,RO-TM-CO,CO,name,cc0
RO-TM-CU,RO-TM-CU,CU,name,cc0
RO-TM-DA,RO-TM-DA,DA,name,cc0
RO-TM-DE,RO-TM-DE,DE,name,cc0
RO-TM-DM,RO-TM-DU,DU,name,cc0
RO-TM-DT,RO-TM-DT,DT,skeleton,cc0
RO-TM-DU,RO-TM-DM,DM,skeleton,cc0
RO-TM-DV,RO-TM-DV,DV,initials,cc0
RO-TM-FA,RO-TM-FA,FA,name,cc0
RO-TM-FO,RO-TM-FO,FO,name,cc0
RO-TM-FR,RO-TM-FR,FR,skeleton,cc0
RO-TM-GA,RO-TM-GA,GA,name,cc0
RO-TM-GE,RO-TM-GI,GI,name,cc0
RO-TM-GH,RO-TM-GH,GH,name,cc0
RO-TM-GI,RO-TM-GR,GR,skeleton,cc0
RO-TM-GR,RO-TM-GO,GO,any2,cc0
RO-TM-GU,RO-TM-GL,GL,skeleton,cc0
RO-TM-GV,RO-TM-GV,GV,skeleton,cc0
RO-TM-GZ,RO-TM-GZ,GZ,any2,cc0
RO-TM-JE,RO-TM-JE,JE,name,cc0
RO-TM-JI,RO-TM-JI,JI,name,cc0
RO-TM-JM,RO-TM-JM,JM,initials,cc0
RO-TM-LE,RO-TM-LE,LE,name,cc0
RO-TM-LI,RO-TM-LI,LI,name,cc0
RO-TM-LO,RO-TM-LO,LO,name,spine
RO-TM-LU,RO-TM-LU,LU,name,cc0
RO-TM-MA,RO-TM-MA,MA,name,cc0
RO-TM-MN,RO-TM-MN,MN,initials,cc0
RO-TM-MO,RO-TM-MO,MO,name,cc0
RO-TM-MR,RO-TM-MR,MR,skeleton,cc0
RO-TM-MS,RO-TM-MS,MS,skeleton,cc0
RO-TM-NA,RO-TM-NA,NA,name,cc0
RO-TM-NI,RO-TM-NI,NI,name,cc0
RO-TM-OL,RO-TM-OL,OL,initials,cc0
RO-TM-OR,RO-TM-OR,OR,name,cc0
RO-TM-PE,RO-TM-PE,PE,name,cc0
RO-TM-PI,RO-TM-PI,PI,name,cc0
RO-TM-PN,RO-TM-PN,PN,initials,cc0
RO-TM-PS,RO-TM-PS,PS,skeleton,cc0
RO-TM-RA,RO-TM-RA,RA,name,cc0
RO-TM-RE,RO-TM-RE,RE,name,cc0
RO-TM-RM,RO-TM-RM,RM,initials,cc0
RO-TM-SA,RO-TM-SC,SC,skeleton,cc0
RO-TM-SC,RO-TM-SA,SA,name,cc0
RO-TM-SE,RO-TM-SE,SE,name,cc0
RO-TM-SG,RO-TM-SG,SG,skeleton,cc0
RO-TM-SI,RO-TM-SI,SI,any2,cc0
RO-TM-SM,RO-TM-SM,SM,initials,cc0
RO-TM-SN,RO-TM-SN,SN,skeleton,cc0
RO-TM-SP,RO-TM-SP,SP,any2,cc0
RO-TM-SR,RO-TM-SR,SR,initials,cc0
RO-TM-ST,RO-TM-ST,ST,initials,cc0
RO-TM-SU,RO-TM-SU,SU,name,spine
RO-TM-TI,RO-TM-TI,TI,name,spine
RO-TM-TM,RO-TM-TE,TE,any2,cc0
RO-TM-TO,RO-TM-TO,TO,name,cc0
RO-TM-TP,RO-TM-TM,TM,initials,cc0
RO-TM-TR,RO-TM-TR,TR,skeleton,cc0
RO-TM-UI,RO-TM-UI,UI,name,cc0
RO-TM-VA,RO-TM-VA,VA,name,cc0
RO-TM-VO,RO-TM-VO,VO,name,cc0
RO-TM-VV,RO-TM-VV,VV,initials,cc0
RO-TR-AC,RO-TR-A00,A00,sequential,cc0
RO-TR-AL,RO-TR-A01,A01,sequential,cc0
RO-TR-BA,RO-TR-BAB,BAB,name,spine
RO-TR-BC,RO-TR-BAL,BAL,name,spine
RO-TR-BJ,RO-TR-BUJ,BUJ,name,spine
RO-TR-BL,RO-TR-BLE,BLE,name,spine
RO-TR-BN,RO-TR-BRI,BRI,name.ends,spine
RO-TR-BO,RO-TR-A02,A02,sequential,cc0
RO-TR-BR,RO-TR-BRA,BRA,name,spine
RO-TR-BT,RO-TR-BOT,BOT,name,spine
RO-TR-BU,RO-TR-A03,A03,sequential,cc0
RO-TR-BZ,RO-TR-BUZ,BUZ,name,spine
RO-TR-CA,RO-TR-A04,A04,sequential,cc0
RO-TR-CD,RO-TR-CDS,CDS,initials,spine
RO-TR-CE,RO-TR-CER,CER,name,spine
RO-TR-CI,RO-TR-CDD,CDD,initials,spine
RO-TR-CL,RO-TR-A05,A05,sequential,cc0
RO-TR-CN,RO-TR-A06,A06,sequential,cc0
RO-TR-CO,RO-TR-A07,A07,sequential,cc0
RO-TR-CR,RO-TR-CRA,CRA,name,spine
RO-TR-CS,RO-TR-A08,A08,sequential,cc0
RO-TR-CU,RO-TR-A09,A09,sequential,cc0
RO-TR-CV,RO-TR-CRE,CRE,name,spine
RO-TR-DD,RO-TR-A10,A10,sequential,cc0
RO-TR-DI,RO-TR-DID,DID,name,spine
RO-TR-DO,RO-TR-A11,A11,sequential,cc0
RO-TR-DR,RO-TR-DRA,DRA,name,spine
RO-TR-DV,RO-TR-A12,A12,sequential,cc0
RO-TR-FR,RO-TR-A13,A13,sequential,cc0
RO-TR-FU,RO-TR-FUR,FUR,name,spine
RO-TR-GA,RO-TR-GAL,GAL,name,spine
RO-TR-GR,RO-TR-GRA,GRA,name,spine
RO-TR-IS,RO-TR-ISL,ISL,name,spine
RO-TR-IZ,RO-TR-A14,A14,sequential,cc0
RO-TR-LI,RO-TR-A15,A15,sequential,cc0
RO-TR-LT,RO-TR-LIT,LIT,name,spine
RO-TR-LU,RO-TR-A16,A16,sequential,cc0
RO-TR-MA,RO-TR-A17,A17,sequential,cc0
RO-TR-MD,RO-TR-MDJ,MDJ,initials,spine
RO-TR-ML,RO-TR-A18,A18,sequential,cc0
RO-TR-MO,RO-TR-MOS,MOS,name,spine
RO-TR-MR,RO-TR-MAR,MAR,name,spine
RO-TR-MV,RO-TR-MAV,MAV,name,spine
RO-TR-NA,RO-TR-NAN,NAN,name,spine
RO-TR-NE,RO-TR-NEC,NEC,name,spine
RO-TR-NS,RO-TR-NAS,NAS,name,spine
RO-TR-OD,RO-TR-ODJ,ODJ,initials,spine
RO-TR-OL,RO-TR-A19,A19,sequential,cc0
RO-TR-PE,RO-TR-PER,PER,name,spine
RO-TR-PI,RO-TR-A20,A20,sequential,cc0
RO-TR-PL,RO-TR-PLO,PLO,name,spine
RO-TR-PO,RO-TR-POE,POE,name,spine
RO-TR-PR,RO-TR-POR,POR,name,spine
RO-TR-PS,RO-TR-PLS,PLS,compound,spine
RO-TR-PT,RO-TR-A21,A21,sequential,cc0
RO-TR-PU,RO-TR-A22,A22,sequential,cc0
RO-TR-RA,RO-TR-RAS,RAS,name,spine
RO-TR-RD,RO-TR-A23,A23,sequential,cc0
RO-TR-RV,RO-TR-RAV,RAV,compound,spine
RO-TR-SA,RO-TR-SAC,SAC,name,spine
RO-TR-SC,RO-TR-SCR,SCR,name,spine
RO-TR-SD,RO-TR-SDJ,SDJ,initials,spine
RO-TR-SE,RO-TR-A24,A24,sequential,cc0
RO-TR-SF,RO-TR-SFI,SFI,name,spine
RO-TR-SG,RO-TR-A25,A25,sequential,cc0
RO-TR-SI,RO-TR-A26,A26,sequential,cc0
RO-TR-SL,RO-TR-A27,A27,sequential,cc0
RO-TR-SM,RO-TR-SCM,SCM,compound,spine
RO-TR-SO,RO-TR-STO,STO,name,spine
RO-TR-SR,RO-TR-SMA,SMA,name,spine
RO-TR-ST,RO-TR-A28,A28,sequential,cc0
RO-TR-SU,RO-TR-SUH,SUH,name,spine
RO-TR-SV,RO-TR-SEV,SEV,compound,spine
RO-TR-TA,RO-TR-TDS,TDS,initials,spine
RO-TR-TD,RO-TR-TDJ,TDJ,initials,spine
RO-TR-TI,RO-TR-A29,A29,sequential,cc0
RO-TR-TM,RO-TR-TRM,TRM,compound,spine
RO-TR-TN,RO-TR-TRO,TRO,name,spine
RO-TR-TO,RO-TR-TAO,TAO,compound,spine
RO-TR-TR,RO-TR-A30,A30,sequential,cc0
RO-TR-TU,RO-TR-A31,A31,sequential,cc0
RO-TR-VD,RO-TR-VDS,VDS,initials,spine
RO-TR-VE,RO-TR-A32,A32,sequential,cc0
RO-TR-VI,RO-TR-VID,VID,name,spine
RO-TR-VS,RO-TR-A33,A33,sequential,cc0
RO-TR-VT,RO-TR-VIT,VIT,name,spine
RO-TR-ZA,RO-TR-ZAM,ZAM,name,spine
RO-TR-ZI,RO-TR-ZIM,ZIM,name,spine
RO-VL-AL,RO-VL-ALU,ALU,name,cc0
RO-VL-AM,RO-VL-AMA,AMA,name,cc0
RO-VL-AR,RO-VL-ARM,ARM,name,spine
RO-VL-BA,RO-VL-BAB,BAB,name,cc0
RO-VL-BE,RO-VL-BEI,BEI,name.ends,cc0
RO-VL-BI,RO-VL-BER,BER,name,cc0
RO-VL-BL,RO-VL-BAL,BAL,name,cc0
RO-VL-BN,RO-VL-BUN,BUN,name,cc0
RO-VL-BO,RO-VL-BUI,BUI,name.ends,cc0
RO-VL-BR,RO-VL-BRE,BRE,name,cc0
RO-VL-BS,RO-VL-BOI,BOI,name,cc0
RO-VL-BT,RO-VL-BUL,BUL,name,spine
RO-VL-BU,RO-VL-BUD,BUD,name,cc0
RO-VL-CA,RO-VL-CAL,CAL,name,cc0
RO-VL-CM,RO-VL-CAM,CAM,compound,spine
RO-VL-CO,RO-VL-COS,COS,name,cc0
RO-VL-CR,RO-VL-CRE,CRE,name,cc0
RO-VL-DA,RO-VL-DAE,DAE,name,cc0
RO-VL-DG,RO-VL-DRI,DRI,name.ends,cc0
RO-VL-DL,RO-VL-DEL,DEL,compound,spine
RO-VL-DR,RO-VL-DRA,DRA,name,cc0
RO-VL-FA,RO-VL-FAR,FAR,name,cc0
RO-VL-FR,RO-VL-FRA,FRA,name,cc0
RO-VL-GA,RO-VL-GAL,GAL,name,cc0
RO-VL-GH,RO-VL-GHI,GHI,name,cc0
RO-VL-GL,RO-VL-GLA,GLA,name,cc0
RO-VL-GO,RO-VL-GOL,GOL,name,cc0
RO-VL-GR,RO-VL-GRA,GRA,name,cc0
RO-VL-GS,RO-VL-GSU,GSU,compound.alt,spine
RO-VL-GU,RO-VL-GUS,GUS,name,cc0
RO-VL-HO,RO-VL-HOR,HOR,name,cc0
RO-VL-IO,RO-VL-ION,ION,name,cc0
RO-VL-LA,RO-VL-LAD,LAD,name,cc0
RO-VL-LI,RO-VL-LIA,LIA,name.ends,spine
RO-VL-LL,RO-VL-LAL,LAL,name,cc0
RO-VL-LU,RO-VL-LUN,LUN,name,cc0
RO-VL-LV,RO-VL-LIV,LIV,name,cc0
RO-VL-MA,RO-VL-MAD,MAD,name,cc0
RO-VL-MD,RO-VL-MAI,MAI,name.ends,cc0
RO-VL-ME,RO-VL-MII,MII,name.ends,spine
RO-VL-MI,RO-VL-MIL,MIL,name,cc0
RO-VL-ML,RO-VL-MAL,MAL,name,cc0
RO-VL-MO,RO-VL-MOG,MOG,name,spine
RO-VL-MT,RO-VL-MAT,MAT,name,cc0
RO-VL-MU,RO-VL-MUE,MUE,name,cc0
RO-VL-OE,RO-VL-OLT,OLT,name,spine
RO-VL-OL,RO-VL-OLA,OLA,name,cc0
RO-VL-OR,RO-VL-ORL,ORL,name,cc0
RO-VL-OT,RO-VL-OTE,OTE,name,cc0
RO-VL-OV,RO-VL-OVE,OVE,name,spine
RO-VL-PA,RO-VL-PAU,PAU,name,cc0
RO-VL-PE,RO-VL-PER,PER,name,cc0
RO-VL-PI,RO-VL-PIE,PIE,name,cc0
RO-VL-PM,RO-VL-PAM,PAM,compound,cc0
RO-VL-PO,RO-VL-POP,POP,name,cc0
RO-VL-PR,RO-VL-PRA,PRA,name,spine
RO-VL-PS,RO-VL-PES,PES,name,cc0
RO-VL-PU,RO-VL-PRU,PRU,name,cc0
RO-VL-RA,RO-VL-RAC,RAC,name,cc0
RO-VL-RO,RO-VL-ROE,ROE,name,cc0
RO-VL-RS,RO-VL-ROS,ROS,name,cc0
RO-VL-RT,RO-VL-ROT,ROT,name,spine
RO-VL-RU,RO-VL-RUN,RUN,name,cc0
RO-VL-RV,RO-VL-RAV,RAV,compound,cc0
RO-VL-SA,RO-VL-SAL,SAL,name,cc0
RO-VL-SC,RO-VL-SCU,SCU,name,cc0
RO-VL-SE,RO-VL-STE,STE,name,cc0
RO-VL-SI,RO-VL-SIN,SIN,name,cc0
RO-VL-SL,RO-VL-STI,STI,name.ends,cc0
RO-VL-SN,RO-VL-SIR,SIR,name,cc0
RO-VL-SO,RO-VL-STO,STO,name,cc0
